response_id,ad_id,year,brand,respondent_age,respondent_gender,quality_profile,ad_likeability,memorability,emotional_impact,brand_recall,purchase_intent,completion_time,attention_check,open_feedback,timestamp,feedback_length,rating_variance,attention_passed,speeding_score,straightlining_score,average_rating,rating_range,word_count,lexical_diversity,text_quality_score,inconsistency_score,attention_score,overall_quality_score
R0022,AD_172,2010,E-Trade,35-44,Other,inconsistent,1,1,2,5,5,131.83158014974634,Wrong Brand,Didn't like it at all but would recommend to friends,2025-11-26 16:58:47.517391,52,4.2,False,0.0,12.50000000000001,2.8,4,10.0,1.0,71.37293086660176,50.0,0,26.35041382667965
R0022,AD_060,2016,Hyundai,45-54,Male,inconsistent,2,2,2,4,5,140.97453761997463,Wrong Brand,Didn't like it at all but would recommend to friends,2025-11-07 16:58:47.517391,52,2.0,False,0.0,58.333333333333336,3.0,3,10.0,1.0,71.37293086660176,50.0,0,37.808747160012985
R0022,AD_162,2008,Coca-Cola,55+,Female,inconsistent,2,2,2,5,4,138.49195312840536,Coca-Cola,Hated this Coca-Cola ad but would buy the product anyway,2025-11-18 16:58:47.517391,56,2.0,True,0.0,58.333333333333336,3.0,3,10.0,1.0,73.90457643622202,50.0,100,27.30241804608893
R0023,AD_182,2014,Coca-Cola,45-54,Other,high_quality,4,5,4,4,3,108.63548749879828,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-11-26 16:58:47.517391,76,0.5,True,9.912107512951534,89.58333333333334,4.0,2,14.0,1.0,98.10126582278481,0.0,100,25.74921242266183
R0023,AD_139,2010,Doritos,35-44,Male,high_quality,5,5,3,2,3,128.7850212590682,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-16 16:58:47.517391,74,1.8,True,0.0,62.5,3.6,3,14.0,1.0,96.83544303797468,0.0,100,16.257911392405063
R0023,AD_078,2016,Budweiser,55+,Other,high_quality,3,5,4,4,2,117.49429332035996,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-10-27 16:58:47.518388,83,1.3,True,2.5657866670556175,72.91666666666667,3.6,3,15.0,1.0,100.0,0.0,100,18.99890266678335
R0023,AD_000,2018,Toyota,25-34,Other,high_quality,3,3,4,2,4,98.8841663879568,Toyota,Great execution by Toyota. The ad was funny without being forced.,2025-11-06 16:58:47.518388,65,0.7,True,17.998562391242494,85.41666666666667,3.2,2,11.0,1.0,83.44693281402142,25.0,100,33.81434882123513
R0024,AD_042,2018,NFL,18-24,Male,high_quality,5,5,3,4,2,116.90425772299685,NFL,Great execution by NFL. The ad was funny without being forced.,2025-11-04 16:58:47.518388,62,1.7000000000000002,True,3.0550840843417273,64.58333333333334,3.8,3,11.0,1.0,81.54819863680623,0.0,100,20.752718831274606
R0024,AD_034,2001,Bud Light,55+,Female,high_quality,5,5,3,4,4,91.67276377876156,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-13 16:58:47.518388,76,0.7,True,23.978745091165365,85.41666666666667,4.2,2,15.0,1.0,98.10126582278481,0.0,100,28.927537029459312
R0024,AD_051,2009,Budweiser,55+,Female,high_quality,5,5,4,3,4,150.24836002502116,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-18 16:58:47.518388,68,0.7,True,0.0,85.41666666666667,4.2,2,11.0,1.0,85.34566699123661,0.0,100,24.285033268419348
R0024,AD_237,2001,NFL,25-34,Male,high_quality,4,2,3,4,2,76.11162631179212,NFL,This NFL ad was well done. It held my attention and I'd consider the product.,2025-10-27 16:58:47.519391,77,1.0,True,36.88309256892702,79.16666666666667,3.0,2,15.0,1.0,98.73417721518987,25.0,100,34.8597589943068
R0024,AD_073,2003,Bud Light,25-34,Male,high_quality,5,5,2,4,3,148.87821125159022,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-03 16:58:47.519391,76,1.7,True,0.0,64.58333333333334,3.8,3,15.0,1.0,98.10126582278481,25.0,100,20.275580168776372
R0025,AD_047,2000,Budweiser,55+,Other,straight_liner,3,3,3,3,3,74.2982106864917,Budweiser,whatever,2025-11-20 16:58:47.519391,8,0.0,True,38.3868994339554,100.0,3.0,0,1.0,1.0,8.909444985394353,0.0,100,54.73418083310776
R0025,AD_141,2012,NFL,35-44,Male,straight_liner,3,3,3,3,3,53.88739389795433,Budweiser,idk,2025-11-09 16:58:47.519391,3,0.0,False,55.31292895482388,100.0,3.0,0,1.0,1.0,5.744888023369036,0.0,0,70.44490108177335
R0025,AD_070,2015,Budweiser,18-24,Male,straight_liner,5,5,5,5,5,48.79748879543945,Pepsi,idk,2025-10-27 16:58:47.519391,3,0.0,False,59.5338224602699,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,0,71.71116913340717
R0025,AD_094,2019,Toyota,45-54,Male,straight_liner,1,1,1,1,1,48.78838478875227,Toyota,fine,2025-11-11 16:58:47.519391,4,0.0,True,59.54137211825478,100.0,1.0,0,1.0,1.0,6.377799415774099,0.0,100,61.58685175232162
R0025,AD_002,2006,Bud Light,35-44,Male,straight_liner,1,1,1,1,1,59.36142625819194,Pepsi,whatever,2025-11-11 16:58:47.519391,8,0.0,False,50.77349115145263,100.0,1.0,0,1.0,1.0,8.909444985394353,0.0,0,68.45015834835692
R0026,AD_102,2014,Budweiser,45-54,Female,high_quality,2,4,4,4,4,111.42791579056671,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-22 16:58:47.520390,94,0.8000000000000003,True,7.596437141155121,83.33333333333333,3.6,2,13.0,1.0,100.0,25.0,100,26.86226447567987
R0026,AD_208,2014,Bud Light,55+,Female,high_quality,2,5,2,2,4,89.87167401776009,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-07 16:58:47.520390,68,2.0,True,25.47233051600566,58.333333333333336,3.0,3,12.0,1.0,89.19182083739045,50.0,100,31.88666832065694
R0026,AD_114,2014,Bud Light,55+,Male,high_quality,5,5,4,4,3,111.84203567726824,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-10-28 16:58:47.520390,68,0.7,True,7.25302092709037,85.41666666666667,4.2,2,12.0,1.0,89.19182083739045,0.0,100,25.69170877731569
R0027,AD_168,2019,Bud Light,55+,Female,high_quality,5,5,3,4,4,116.35754410733426,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-07 16:58:47.520390,94,0.7,True,3.5084559848411945,85.41666666666667,4.2,2,14.0,1.0,100.0,0.0,100,22.406703462119026
R0027,AD_137,2012,Coca-Cola,18-24,Male,high_quality,4,5,2,3,4,135.89219876806877,Coca-Cola,"Really enjoyed this Coca-Cola ad. Creative and memorable, would definitely share with friends.",2025-11-21 16:58:47.520390,94,1.3,True,0.0,72.91666666666667,3.6,3,13.0,1.0,100.0,25.0,100,21.979166666666668
R0027,AD_170,2008,Bud Light,55+,Male,high_quality,5,5,4,4,2,98.03527882636166,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-13 16:58:47.521388,94,1.5,True,18.702517361605388,68.75,4.0,3,14.0,1.0,100.0,0.0,100,22.798255208481617
R0027,AD_052,2012,E-Trade,55+,Female,high_quality,5,3,2,2,3,93.74251239276884,E-Trade,Loved the creativity in this E-Trade spot. It stood out and made me smile.,2025-11-04 16:58:47.521388,74,1.5,True,22.262369577906238,68.75,3.0,3,14.0,1.0,96.83544303797468,25.0,100,28.249122265776933
R0028,AD_237,2001,NFL,25-34,Female,high_quality,4,4,4,4,2,107.7371540899361,NFL,Great execution by NFL. The ad was funny without being forced.,2025-11-23 16:58:47.521388,62,0.8,True,10.657066323542738,83.33333333333334,3.6,2,11.0,1.0,81.54819863680623,0.0,100,27.720813503034908
R0028,AD_199,2019,Bud Light,25-34,Female,high_quality,5,5,2,2,2,116.70854731841568,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-01 16:58:47.521388,85,2.7,True,3.2173803863369628,43.75,3.2,3,13.0,0.9230769230769231,100.0,25.0,100,15.65271411590109
R0028,AD_175,2018,Coca-Cola,55+,Female,high_quality,3,5,2,3,4,90.69625038351556,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-11-04 16:58:47.521388,76,1.2999999999999998,True,24.78853603322799,72.91666666666667,3.4,3,14.0,1.0,98.10126582278481,0.0,100,26.045474312078102
R0028,AD_132,2016,Doritos,35-44,Other,high_quality,5,5,4,3,3,108.15202521780128,Doritos,"Really enjoyed this Doritos ad. Creative and memorable, would definitely share with friends.",2025-11-07 16:58:47.521388,92,1.0,True,10.313027129503935,79.16666666666667,4.0,2,13.0,1.0,100.0,0.0,100,22.885574805517848
R0029,AD_135,2013,E-Trade,35-44,Other,bot_like,3,3,3,3,3,57.34614934301889,,test response,2025-11-26 16:58:47.522390,13,0.0,False,52.44469504850099,100.0,3.0,0,2.0,1.0,15.920155793573514,0.0,0,67.54937735583559
R0029,AD_117,2009,Bud Light,55+,Other,bot_like,3,3,3,3,3,38.19184527914364,,This advertisement demonstrates acceptable marketing principles.,2025-11-02 16:58:47.522390,64,0.0,False,68.328739248972,100.0,3.0,0,6.0,1.0,63.58325219084713,0.0,0,62.781971336522176
R0029,AD_128,2008,Bud Light,35-44,Other,bot_like,3,3,3,3,3,52.13475802327775,,This advertisement demonstrates acceptable marketing principles.,2025-11-02 16:58:47.522390,64,0.0,False,56.766333140528424,100.0,3.0,0,6.0,1.0,63.58325219084713,0.0,0,59.3132495039891
R0030,AD_238,2001,Pepsi,45-54,Female,speeder,2,5,4,4,1,35.4690148185294,Nike,didnt watch closely,2025-11-13 16:58:47.522390,19,2.7,False,70.58669439276413,43.75,3.2,4,3.0,1.0,23.56377799415774,0.0,0,57.400752718997694
R0030,AD_096,2019,Budweiser,18-24,Male,speeder,3,4,4,3,4,32.99955108597165,Apple,dont remember,2025-11-12 16:58:47.522390,13,0.3,False,72.63454071224412,93.75,3.6,1,2.0,1.0,15.920155793573514,0.0,0,72.04383105495853
R0030,AD_149,2007,Budweiser,35-44,Female,speeder,1,4,5,1,5,28.585076269964198,Nike,boring,2025-11-25 16:58:47.522390,6,4.199999999999999,False,76.29532174952406,12.500000000000021,3.2,4,1.0,1.0,7.643622200584226,50.0,0,61.984872084740374
R0031,AD_010,2010,Hyundai,55+,Female,high_quality,4,5,4,3,2,125.14578483635474,Hyundai,The Hyundai commercial was entertaining and the brand message came through clearly.,2025-11-18 16:58:47.523390,83,1.3,True,0.0,72.91666666666667,3.6,3,12.0,0.9166666666666666,96.15384615384616,0.0,100,18.998397435897434
R0031,AD_155,2001,E-Trade,35-44,Female,high_quality,4,3,2,2,4,123.6355504900812,E-Trade,This E-Trade ad was well done. It held my attention and I'd consider the product.,2025-11-01 16:58:47.523390,81,1.0,True,0.0,79.16666666666667,3.0,2,15.0,1.0,100.0,50.0,100,27.291666666666668
R0031,AD_225,2012,Doritos,25-34,Female,high_quality,5,5,4,2,4,112.7328940878346,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-24 16:58:47.523390,66,1.5,True,6.514260890567571,68.75,4.0,3,11.0,1.0,84.07984420642649,25.0,100,26.075809425884973
R0032,AD_030,2019,Pepsi,18-24,Female,high_quality,5,5,2,4,4,154.1464819095085,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-11-11 16:58:47.523390,81,1.5,True,0.0,68.75,4.0,3,12.0,0.9166666666666666,96.15384615384616,25.0,100,21.706730769230766
R0032,AD_024,2011,Kia,35-44,Other,high_quality,5,5,4,3,3,133.58999983952486,Kia,Great execution by Kia. The ad was funny without being forced.,2025-11-11 16:58:47.524389,62,1.0,True,0.0,79.16666666666667,4.0,2,11.0,1.0,81.54819863680623,0.0,100,23.48202693930542
R0032,AD_142,2005,Bud Light,55+,Male,high_quality,5,5,3,2,4,108.772865847176,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-03 16:58:47.524389,83,1.7,True,9.798184096546398,64.58333333333334,3.8,3,16.0,1.0,100.0,25.0,100,22.835288562297254
R0033,AD_157,2015,Doritos,35-44,Female,straight_liner,3,3,3,3,3,70.92080803285765,Toyota,fine,2025-10-31 16:58:47.524389,4,0.0,False,41.187670104307685,100.0,3.0,0,1.0,1.0,6.377799415774099,0.0,0,66.08074114813749
R0033,AD_139,2010,Doritos,35-44,Other,straight_liner,5,5,5,5,5,45.07695778075731,Toyota,nothing special,2025-10-30 16:58:47.524389,15,0.0,False,62.61913837095812,100.0,5.0,0,2.0,1.0,17.185978578383644,0.0,0,70.3485457956107
R0033,AD_076,2001,Pepsi,55+,Female,straight_liner,3,3,3,3,3,49.45786255148367,Pepsi,meh,2025-11-02 16:58:47.524389,3,0.0,True,58.986195885331036,100.0,3.0,0,1.0,1.0,5.744888023369036,0.0,100,61.54688116092551
R0034,AD_018,2004,Bud Light,35-44,Male,high_quality,5,5,4,2,4,130.56481301521535,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-19 16:58:47.524389,68,1.5,True,0.0,68.75,4.0,3,12.0,1.0,89.19182083739045,25.0,100,23.09913583252191
R0034,AD_212,2005,Pepsi,45-54,Male,high_quality,5,3,4,4,3,158.55119218444392,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-11-14 16:58:47.525389,64,0.7000000000000001,True,0.0,85.41666666666667,3.8,2,11.0,1.0,82.81402142161636,0.0,100,24.791362382343397
R0034,AD_183,2012,Budweiser,25-34,Female,high_quality,2,5,4,2,4,106.74224349540106,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-16 16:58:47.525389,83,1.7999999999999998,True,11.482113467328878,62.500000000000014,3.4,3,15.0,1.0,100.0,50.0,100,26.569634040198668
R0034,AD_181,2013,Kia,45-54,Male,high_quality,5,5,4,3,2,141.93286366684427,Kia,The Kia commercial was entertaining and the brand message came through clearly.,2025-11-13 16:58:47.525389,79,1.7000000000000002,True,0.0,64.58333333333334,3.8,3,12.0,0.9166666666666666,96.15384615384616,0.0,100,16.915064102564102
R0034,AD_169,2011,Hyundai,25-34,Male,high_quality,3,3,3,4,4,140.6686969184877,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-06 16:58:47.525389,66,0.3,True,0.0,93.75,3.4,1,11.0,1.0,84.07984420642649,0.0,100,26.621531158714703
R0035,AD_055,2007,Bud Light,55+,Female,straight_liner,3,3,3,3,3,70.55295877052075,Toyota,idk,2025-10-29 16:58:47.526388,3,0.0,False,41.492715587692786,100.0,3.0,0,1.0,1.0,5.744888023369036,0.0,0,66.29883707163403
R0035,AD_131,2012,Toyota,55+,Male,straight_liner,5,5,5,5,5,67.7820542800309,Budweiser,ok,2025-11-06 16:58:47.526388,2,0.0,False,43.79053696796588,100.0,5.0,0,1.0,1.0,5.111976630963973,0.0,0,67.11476576419696
R0035,AD_217,2009,E-Trade,35-44,Male,straight_liner,5,5,5,5,5,65.5319872321775,Budweiser,nothing special,2025-11-23 16:58:47.526388,15,0.0,False,45.65644472023615,100.0,5.0,0,2.0,1.0,17.185978578383644,0.0,0,65.25973770039413
R0036,AD_104,2008,Hyundai,18-24,Female,high_quality,2,5,4,3,2,133.0365592189748,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-16 16:58:47.526388,92,1.7,True,0.0,64.58333333333334,3.2,3,13.0,1.0,100.0,0.0,100,16.145833333333336
R0036,AD_135,2013,E-Trade,35-44,Female,high_quality,5,5,3,3,2,152.3427513585035,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-10 16:58:47.526388,83,1.8,True,0.0,62.5,3.6,3,12.0,0.9166666666666666,96.15384615384616,0.0,100,16.394230769230766
R0036,AD_129,2012,Pepsi,25-34,Male,high_quality,2,5,2,4,4,127.71936872035285,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-11-07 16:58:47.526388,64,1.7999999999999998,True,0.0,62.500000000000014,3.4,3,11.0,1.0,82.81402142161636,25.0,100,22.812195715676733
R0036,AD_182,2014,Coca-Cola,45-54,Other,high_quality,2,5,4,2,3,119.44805603639334,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-11-12 16:58:47.527387,76,1.7,True,0.9455945037059934,64.58333333333334,3.2,3,14.0,1.0,98.10126582278481,0.0,100,16.80925851988817
R0036,AD_117,2009,Bud Light,18-24,Female,high_quality,5,5,3,4,4,104.8642906615945,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-24 16:58:47.527387,85,0.7,True,13.039438949847515,85.41666666666667,4.2,2,13.0,0.9230769230769231,100.0,0.0,100,25.265998351620922
R0037,AD_225,2012,Doritos,55+,Female,high_quality,5,5,4,3,4,158.62558372047042,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-12 16:58:47.527387,74,0.7,True,0.0,85.41666666666667,4.2,2,14.0,1.0,96.83544303797468,0.0,100,21.98707805907173
R0037,AD_018,2004,Bud Light,25-34,Female,high_quality,5,5,3,2,2,148.71841889564962,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-08 16:58:47.527387,68,2.3,True,0.0,52.08333333333335,3.4,3,12.0,1.0,89.19182083739045,0.0,100,15.182469165855247
R0037,AD_161,2011,Hyundai,35-44,Other,high_quality,3,2,4,3,3,97.8094532700834,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-08 16:58:47.527387,92,0.5,True,18.88978718386351,89.58333333333334,3.0,2,13.0,1.0,100.0,0.0,100,28.06276948849239
R0037,AD_158,2010,Kia,18-24,Other,high_quality,5,5,4,3,3,153.7892699959912,Kia,The Kia commercial was entertaining and the brand message came through clearly.,2025-11-07 16:58:47.527387,79,1.0,True,0.0,79.16666666666667,4.0,2,12.0,0.9166666666666666,96.15384615384616,0.0,100,20.560897435897434
R0038,AD_212,2005,Pepsi,25-34,Other,straight_liner,3,3,3,3,3,51.57013616784316,Toyota,whatever,2025-11-03 16:58:47.528386,8,0.0,False,57.234555764454996,100.0,3.0,0,1.0,1.0,8.909444985394353,0.0,0,70.38847773225763
R0038,AD_142,2005,Bud Light,25-34,Other,straight_liner,1,1,1,1,1,68.02412323486392,Toyota,idk,2025-11-25 16:58:47.528386,3,0.0,False,43.58979702119949,100.0,1.0,0,1.0,1.0,5.744888023369036,0.0,0,66.92796150168604
R0038,AD_079,2004,Budweiser,45-54,Male,straight_liner,5,5,5,5,5,54.26798651857908,Pepsi,idk,2025-11-22 16:58:47.528386,3,0.0,False,54.997315817002914,100.0,5.0,0,1.0,1.0,5.744888023369036,0.0,0,70.35021714042706
R0038,AD_229,2001,Bud Light,35-44,Female,straight_liner,5,5,5,5,5,47.70400127238657,Pepsi,ok,2025-11-20 16:58:47.528386,2,0.0,False,60.44061625924656,100.0,5.0,0,1.0,1.0,5.111976630963973,0.0,0,72.10978955158117
R0039,AD_175,2018,Coca-Cola,35-44,Other,straight_liner,5,5,5,5,5,68.59538433091515,Pepsi,whatever,2025-11-21 16:58:47.528386,8,0.0,False,43.11606868998851,100.0,5.0,0,1.0,1.0,8.909444985394353,0.0,0,66.15293160991769
R0039,AD_195,2003,Bud Light,45-54,Female,straight_liner,5,5,5,5,5,52.70910253689787,Pepsi,whatever,2025-11-23 16:58:47.528386,8,0.0,False,56.29004783095951,100.0,5.0,0,1.0,1.0,8.909444985394353,0.0,0,70.10512535220899
R0039,AD_058,2009,Hyundai,18-24,Male,straight_liner,1,1,1,1,1,59.04994166558086,Toyota,idk,2025-11-05 16:58:47.528386,3,0.0,False,51.031795239155365,100.0,1.0,0,1.0,1.0,5.744888023369036,0.0,0,69.1605609670728
R0040,AD_026,2019,Pepsi,55+,Female,high_quality,5,5,2,4,3,152.44990952950778,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-18 16:58:47.529391,90,1.7,True,0.0,64.58333333333334,3.8,3,13.0,1.0,100.0,25.0,100,19.895833333333336
R0040,AD_139,2010,Doritos,45-54,Female,high_quality,5,5,4,4,4,139.57349399726905,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-08 16:58:47.529391,74,0.3,True,0.0,93.75,4.4,1,14.0,1.0,96.83544303797468,0.0,100,24.070411392405063
R0040,AD_199,2019,Bud Light,35-44,Male,high_quality,5,5,4,2,3,114.60996519497768,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-07 16:58:47.529391,94,1.7000000000000002,True,4.957666595423256,64.58333333333334,3.8,3,14.0,1.0,100.0,0.0,100,17.63313331196031
R0040,AD_134,2002,Bud Light,55+,Female,high_quality,5,4,2,4,2,174.86944473587778,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-10-28 16:58:47.529391,68,1.7999999999999998,True,0.0,62.500000000000014,3.4,3,12.0,1.0,89.19182083739045,25.0,100,21.536635832521913
R0041,AD_130,2012,Doritos,45-54,Male,high_quality,5,2,2,2,3,104.70840177922186,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-23 16:58:47.530388,66,1.7000000000000002,True,13.168712552778302,64.58333333333334,2.8,3,11.0,1.0,84.07984420642649,25.0,100,27.03047825788153
