response_id,ad_id,year,brand,respondent_age,respondent_gender,quality_profile,ad_likeability,memorability,emotional_impact,brand_recall,purchase_intent,completion_time,attention_check,open_feedback,timestamp,feedback_length,rating_variance,attention_passed
R0034,AD_181,2013,Kia,45-54,Male,high_quality,5,5,4,3,2,141.93286366684427,Kia,The Kia commercial was entertaining and the brand message came through clearly.,2025-11-13 16:58:47.525389,79,1.7000000000000002,True
R0034,AD_169,2011,Hyundai,25-34,Male,high_quality,3,3,3,4,4,140.6686969184877,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-06 16:58:47.525389,66,0.30000000000000004,True
R0035,AD_055,2007,Bud Light,55+,Female,straight_liner,3,3,3,3,3,70.55295877052075,Toyota,idk,2025-10-29 16:58:47.526388,3,0.0,False
R0035,AD_131,2012,Toyota,55+,Male,straight_liner,5,5,5,5,5,67.7820542800309,Budweiser,ok,2025-11-06 16:58:47.526388,2,0.0,False
R0035,AD_217,2009,E-Trade,35-44,Male,straight_liner,5,5,5,5,5,65.5319872321775,Budweiser,nothing special,2025-11-23 16:58:47.526388,15,0.0,False
R0036,AD_104,2008,Hyundai,18-24,Female,high_quality,2,5,4,3,2,133.0365592189748,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-16 16:58:47.526388,92,1.7,True
R0036,AD_135,2013,E-Trade,35-44,Female,high_quality,5,5,3,3,2,152.3427513585035,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-10 16:58:47.526388,83,1.8,True
R0036,AD_129,2012,Pepsi,25-34,Male,high_quality,2,5,2,4,4,127.71936872035283,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-11-07 16:58:47.526388,64,1.7999999999999998,True
R0036,AD_182,2014,Coca-Cola,45-54,Other,high_quality,2,5,4,2,3,119.44805603639334,Coca-Cola,Loved the creativity in this Coca-Cola spot. It stood out and made me smile.,2025-11-12 16:58:47.527387,76,1.7,True
R0036,AD_117,2009,Bud Light,18-24,Female,high_quality,5,5,3,4,4,104.8642906615945,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-24 16:58:47.527387,85,0.7,True
R0037,AD_225,2012,Doritos,55+,Female,high_quality,5,5,4,3,4,158.62558372047042,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-12 16:58:47.527387,74,0.7,True
R0037,AD_018,2004,Bud Light,25-34,Female,high_quality,5,5,3,2,2,148.71841889564962,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-08 16:58:47.527387,68,2.3,True
R0037,AD_161,2011,Hyundai,35-44,Other,high_quality,3,2,4,3,3,97.80945327008341,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-11-08 16:58:47.527387,92,0.5,True
R0037,AD_158,2010,Kia,18-24,Other,high_quality,5,5,4,3,3,153.7892699959912,Kia,The Kia commercial was entertaining and the brand message came through clearly.,2025-11-07 16:58:47.527387,79,1.0,True
R0038,AD_212,2005,Pepsi,25-34,Other,straight_liner,3,3,3,3,3,51.57013616784316,Toyota,whatever,2025-11-03 16:58:47.528386,8,0.0,False
R0038,AD_142,2005,Bud Light,25-34,Other,straight_liner,1,1,1,1,1,68.02412323486392,Toyota,idk,2025-11-25 16:58:47.528386,3,0.0,False
R0038,AD_079,2004,Budweiser,45-54,Male,straight_liner,5,5,5,5,5,54.26798651857908,Pepsi,idk,2025-11-22 16:58:47.528386,3,0.0,False
R0038,AD_229,2001,Bud Light,35-44,Female,straight_liner,5,5,5,5,5,47.70400127238657,Pepsi,ok,2025-11-20 16:58:47.528386,2,0.0,False
R0039,AD_175,2018,Coca-Cola,35-44,Other,straight_liner,5,5,5,5,5,68.59538433091515,Pepsi,whatever,2025-11-21 16:58:47.528386,8,0.0,False
R0039,AD_195,2003,Bud Light,45-54,Female,straight_liner,5,5,5,5,5,52.70910253689787,Pepsi,whatever,2025-11-23 16:58:47.528386,8,0.0,False
R0039,AD_058,2009,Hyundai,18-24,Male,straight_liner,1,1,1,1,1,59.04994166558086,Toyota,idk,2025-11-05 16:58:47.528386,3,0.0,False
R0040,AD_026,2019,Pepsi,55+,Female,high_quality,5,5,2,4,3,152.44990952950778,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-18 16:58:47.529391,90,1.7,True
R0040,AD_139,2010,Doritos,45-54,Female,high_quality,5,5,4,4,4,139.57349399726905,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-08 16:58:47.529391,74,0.30000000000000004,True
R0040,AD_199,2019,Bud Light,35-44,Male,high_quality,5,5,4,2,3,114.60996519497769,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-07 16:58:47.529391,94,1.7000000000000002,True
R0040,AD_134,2002,Bud Light,55+,Female,high_quality,5,4,2,4,2,174.86944473587778,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-10-28 16:58:47.529391,68,1.7999999999999998,True
R0041,AD_130,2012,Doritos,45-54,Male,high_quality,5,2,2,2,3,104.70840177922186,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-23 16:58:47.530388,66,1.7000000000000002,True
R0041,AD_099,2012,Hyundai,55+,Male,high_quality,5,5,3,3,3,101.8048341886137,Hyundai,This Hyundai ad was well done. It held my attention and I'd consider the product.,2025-11-13 16:58:47.530388,81,1.2,True
R0041,AD_005,2020,Toyota,25-34,Female,high_quality,5,5,4,4,2,121.45811874526282,Toyota,Great execution by Toyota. The ad was funny without being forced.,2025-11-07 16:58:47.530388,65,1.5,True
R0041,AD_041,2018,Pepsi,35-44,Male,high_quality,4,5,4,4,3,144.75811388262935,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-11-12 16:58:47.530388,81,0.5,True
R0041,AD_163,2000,Bud Light,25-34,Female,high_quality,5,2,4,3,4,120.13980850416958,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-25 16:58:47.530388,76,1.3000000000000003,True
R0042,AD_079,2004,Budweiser,18-24,Female,speeder,1,2,5,1,1,31.96586593550856,Nike,whatever,2025-11-22 16:58:47.530388,8,3.0,False
R0042,AD_197,2006,Budweiser,25-34,Male,speeder,5,2,5,2,2,41.16560579957369,Nike,whatever,2025-11-01 16:58:47.530388,8,2.7,False
R0042,AD_074,2000,Bud Light,18-24,Female,speeder,2,2,5,3,2,43.20955864137164,Toyota,fast,2025-10-30 16:58:47.530388,4,1.7000000000000002,False
R0042,AD_054,2017,Kia,18-24,Female,speeder,2,5,3,1,2,27.46404269615157,Nike,dont remember,2025-11-22 16:58:47.531394,13,2.3,False
R0043,AD_054,2017,Kia,18-24,Other,speeder,1,4,4,3,5,34.577290024381426,Apple,dont remember,2025-11-12 16:58:47.531394,13,2.3,False
R0043,AD_046,2007,E-Trade,55+,Male,speeder,5,3,4,1,1,36.06909641614478,Nike,boring,2025-11-13 16:58:47.531394,6,3.2,False
R0043,AD_233,2001,Doritos,45-54,Other,speeder,4,1,1,3,5,39.34975492912018,Toyota,dont remember,2025-11-22 16:58:47.531394,13,3.2,False
R0043,AD_033,2000,E-Trade,55+,Other,speeder,3,4,5,5,3,31.950287992043158,Nike,skipped,2025-11-07 16:58:47.531394,7,1.0,False
R0043,AD_158,2010,Kia,18-24,Other,speeder,5,2,4,4,2,34.743587864825216,Nike,didnt watch closely,2025-10-31 16:58:47.531394,19,1.7999999999999998,False
R0044,AD_165,2002,Bud Light,18-24,Female,straight_liner,3,3,3,3,3,56.961905527708595,Pepsi,idk,2025-11-18 16:58:47.532388,3,0.0,False
R0044,AD_233,2001,Doritos,25-34,Other,straight_liner,3,3,3,3,3,56.2290307030661,Budweiser,good,2025-10-31 16:58:47.532388,4,0.0,False
R0044,AD_082,2017,Budweiser,45-54,Male,straight_liner,5,5,5,5,5,47.56093071994858,Toyota,fine,2025-11-01 16:58:47.532388,4,0.0,False
R0044,AD_220,2009,Hyundai,18-24,Other,straight_liner,5,5,5,5,5,48.9034636072153,Toyota,fine,2025-11-05 16:58:47.532388,4,0.0,False
R0045,AD_069,2016,Coca-Cola,45-54,Other,high_quality,5,5,2,4,3,134.40135286962797,Coca-Cola,This Coca-Cola ad was well done. It held my attention and I'd consider the product.,2025-11-17 16:58:47.533389,83,1.7,True
R0045,AD_123,2013,Bud Light,55+,Other,high_quality,5,5,2,4,2,107.70252017141001,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-19 16:58:47.533389,68,2.3000000000000003,True
R0045,AD_155,2001,E-Trade,35-44,Other,high_quality,3,2,3,4,2,141.58139589534588,E-Trade,Great execution by E-Trade. The ad was funny without being forced.,2025-10-30 16:58:47.533389,66,0.7000000000000001,True
R0046,AD_164,2019,Kia,55+,Other,high_quality,4,4,4,4,2,163.42331674113532,Kia,This Kia ad was well done. It held my attention and I'd consider the product.,2025-10-28 16:58:47.534389,77,0.8,True
R0046,AD_080,2015,Budweiser,35-44,Male,high_quality,2,5,4,3,4,139.35418570164884,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-10-28 16:58:47.534389,76,1.3000000000000003,True
R0046,AD_209,2005,Pepsi,18-24,Male,high_quality,5,5,2,4,4,103.69449822512773,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-11-24 16:58:47.534389,64,1.5,True
R0046,AD_152,2009,Doritos,18-24,Male,high_quality,5,5,4,4,2,104.08353976542158,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-13 16:58:47.534389,66,1.5,True
R0046,AD_019,2020,Doritos,25-34,Female,high_quality,5,5,3,4,4,124.64944467030834,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-02 16:58:47.534389,74,0.7,True
R0047,AD_103,2007,Bud Light,18-24,Male,high_quality,5,5,2,4,2,96.64554644161444,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-18 16:58:47.536390,94,2.3000000000000003,True
R0047,AD_106,2005,Pepsi,45-54,Female,high_quality,5,5,4,3,3,116.52971645475756,Pepsi,Loved the creativity in this Pepsi spot. It stood out and made me smile.,2025-11-20 16:58:47.536390,72,1.0,True
R0047,AD_125,2005,Bud Light,18-24,Female,high_quality,5,3,2,3,4,111.44446115989776,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-11 16:58:47.536390,83,1.2999999999999998,True
R0047,AD_089,2012,Bud Light,35-44,Male,high_quality,5,5,2,3,4,111.64627996635775,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-26 16:58:47.536390,94,1.7,True
R0047,AD_044,2017,NFL,25-34,Male,high_quality,3,5,4,4,3,88.72325355678191,NFL,Loved the creativity in this NFL spot. It stood out and made me smile.,2025-11-23 16:58:47.536390,70,0.7000000000000001,True
R0048,AD_115,2003,Bud Light,45-54,Male,high_quality,5,5,2,3,4,131.9820901904294,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-10 16:58:47.536390,85,1.7,True
R0048,AD_135,2013,E-Trade,35-44,Male,high_quality,5,5,3,4,2,117.99412357369727,E-Trade,Great execution by E-Trade. The ad was funny without being forced.,2025-11-26 16:58:47.537389,66,1.7000000000000002,True
R0048,AD_236,2007,Doritos,18-24,Female,high_quality,5,5,4,3,4,129.6909512704768,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-11-04 16:58:47.537389,66,0.7,True
R0049,AD_059,2011,Coca-Cola,18-24,Female,high_quality,5,2,3,2,4,121.7821805313364,Coca-Cola,Great execution by Coca-Cola. The ad was funny without being forced.,2025-10-31 16:58:47.537389,68,1.7,True
R0049,AD_074,2000,Bud Light,35-44,Male,high_quality,5,5,3,2,2,125.46238671380709,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-08 16:58:47.537389,68,2.3,True
R0049,AD_168,2019,Bud Light,18-24,Female,high_quality,5,5,3,4,3,123.84453321067632,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-16 16:58:47.537389,85,1.0,True
R0049,AD_032,2010,Bud Light,18-24,Other,high_quality,5,4,2,4,4,124.77421873847787,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-10-29 16:58:47.537389,85,1.2000000000000002,True
R0049,AD_055,2007,Bud Light,35-44,Other,high_quality,5,5,4,2,2,152.94459271378074,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-22 16:58:47.537389,94,2.3,True
R0050,AD_207,2006,Budweiser,55+,Male,high_quality,5,4,2,2,4,113.57296290126622,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-12 16:58:47.538388,68,1.7999999999999998,True
R0050,AD_206,2009,Doritos,55+,Female,high_quality,5,5,4,4,4,116.67218469402243,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-11-16 16:58:47.538388,81,0.30000000000000004,True
R0050,AD_166,2013,Kia,35-44,Male,high_quality,5,3,2,3,3,114.29146946738568,Kia,Loved the creativity in this Kia spot. It stood out and made me smile.,2025-11-01 16:58:47.538388,70,1.2,True
R0050,AD_097,2003,Bud Light,18-24,Female,high_quality,5,5,4,2,3,138.0803271241361,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-12 16:58:47.538388,68,1.7000000000000002,True
R0051,AD_102,2014,Budweiser,35-44,Male,high_quality,4,2,4,4,4,120.9579653347358,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-14 16:58:47.539389,83,0.8000000000000003,True
R0051,AD_002,2006,Bud Light,55+,Other,high_quality,5,2,3,4,4,133.2300993081714,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-16 16:58:47.539389,85,1.3000000000000003,True
R0051,AD_094,2019,Toyota,55+,Male,high_quality,2,5,3,2,3,150.76386917868874,Toyota,"Really enjoyed this Toyota ad. Creative and memorable, would definitely share with friends.",2025-11-10 16:58:47.539389,91,1.5,True
R0052,AD_091,2013,Hyundai,25-34,Other,high_quality,5,5,3,3,4,119.71411741586385,Hyundai,This Hyundai ad was well done. It held my attention and I'd consider the product.,2025-11-07 16:58:47.539389,81,1.0,True
R0052,AD_123,2013,Bud Light,35-44,Female,high_quality,5,5,3,4,3,120.46998503757015,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-05 16:58:47.540408,76,1.0,True
R0052,AD_156,2018,Bud Light,35-44,Male,high_quality,5,5,3,2,4,121.97339286418878,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-11-17 16:58:47.540408,68,1.7,True
R0052,AD_228,2000,Budweiser,55+,Male,high_quality,5,5,3,2,4,105.54617105364497,Budweiser,The Budweiser commercial was entertaining and the brand message came through clearly.,2025-10-28 16:58:47.540408,85,1.7,True
R0052,AD_206,2009,Doritos,45-54,Male,high_quality,5,5,4,4,2,96.97693414640752,Doritos,Loved the creativity in this Doritos spot. It stood out and made me smile.,2025-11-09 16:58:47.540408,74,1.5,True
R0053,AD_040,2018,Kia,35-44,Male,inconsistent,1,2,2,4,5,128.60959580167918,Wrong Brand,Worst commercial ever but very memorable somehow,2025-11-16 16:58:47.540408,48,2.7,False
R0053,AD_188,2002,Budweiser,45-54,Male,inconsistent,1,1,1,4,5,146.8600960520608,Budweiser,Hated this Budweiser ad but would buy the product anyway,2025-11-10 16:58:47.540408,56,3.8,True
R0053,AD_185,2007,Bud Light,55+,Male,inconsistent,2,1,2,4,4,136.25248322178606,Wrong Brand,Worst commercial ever but very memorable somehow,2025-11-03 16:58:47.540408,48,1.8000000000000003,False
R0053,AD_094,2019,Toyota,45-54,Female,inconsistent,1,2,2,5,4,116.2604043083008,Toyota,Didn't like it at all but would recommend to friends,2025-10-27 16:58:47.540408,52,2.7,True
R0054,AD_042,2018,NFL,25-34,Female,high_quality,5,5,4,4,4,166.45175464804748,NFL,Great execution by NFL. The ad was funny without being forced.,2025-11-12 16:58:47.541424,62,0.30000000000000004,True
R0054,AD_008,2020,Hyundai,45-54,Other,high_quality,5,5,4,4,3,124.77121785224625,Hyundai,The Hyundai commercial was entertaining and the brand message came through clearly.,2025-10-31 16:58:47.541424,83,0.7,True
R0054,AD_213,2015,Budweiser,55+,Male,high_quality,3,5,4,2,4,111.93655909217348,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-10-30 16:58:47.541424,68,1.3,True
R0054,AD_051,2009,Budweiser,18-24,Other,high_quality,5,5,4,4,2,128.16620998561692,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-24 16:58:47.541424,76,1.5,True
R0055,AD_119,2014,Hyundai,55+,Male,straight_liner,3,3,3,3,3,53.183738987740696,Budweiser,ok,2025-10-31 16:58:47.542433,2,0.0,False
R0055,AD_124,2011,Doritos,35-44,Male,straight_liner,3,3,3,3,3,58.533839706621265,Budweiser,nothing special,2025-11-10 16:58:47.542433,15,0.0,False
R0055,AD_068,2004,Budweiser,45-54,Male,straight_liner,3,3,3,3,3,56.2188446303706,Budweiser,good,2025-11-16 16:58:47.542433,4,0.0,True
R0056,AD_185,2007,Bud Light,35-44,Male,high_quality,5,5,2,4,2,132.0213698031164,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-10-28 16:58:47.542433,76,2.3000000000000003,True
R0056,AD_019,2020,Doritos,25-34,Other,high_quality,5,5,3,4,3,150.4650569899283,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-11-26 16:58:47.542433,81,1.0,True
R0056,AD_094,2019,Toyota,18-24,Female,high_quality,2,5,2,4,4,129.8156835731325,Toyota,This Toyota ad was well done. It held my attention and I'd consider the product.,2025-11-10 16:58:47.542433,80,1.7999999999999998,True
R0057,AD_148,2007,Coca-Cola,35-44,Male,speeder,3,1,1,2,4,29.001363485836293,Apple,skipped,2025-11-12 16:58:47.543433,7,1.7,False
R0057,AD_068,2004,Budweiser,45-54,Other,speeder,5,1,5,5,2,28.130528718199148,Apple,whatever,2025-11-17 16:58:47.543433,8,3.8,False
R0057,AD_159,2008,Doritos,55+,Female,speeder,2,5,4,2,1,34.72630007586001,Apple,didnt watch closely,2025-11-24 16:58:47.543433,19,2.7,False
R0057,AD_097,2003,Bud Light,55+,Other,speeder,5,5,1,4,4,44.161266203739274,Toyota,fast,2025-11-14 16:58:47.543433,4,2.6999999999999997,False
R0058,AD_206,2009,Doritos,18-24,Female,straight_liner,1,1,1,1,1,52.60950783207638,Pepsi,ok,2025-11-03 16:58:47.544445,2,0.0,False
R0058,AD_208,2014,Bud Light,18-24,Other,straight_liner,5,5,5,5,5,64.71313200032495,Pepsi,ok,2025-11-25 16:58:47.544445,2,0.0,False
R0058,AD_057,2016,Pepsi,35-44,Other,straight_liner,1,1,1,1,1,55.56897138342568,Toyota,nothing special,2025-11-04 16:58:47.544445,15,0.0,False
R0058,AD_020,2007,Bud Light,25-34,Male,straight_liner,1,1,1,1,1,59.355935148537725,Toyota,whatever,2025-10-27 16:58:47.544445,8,0.0,False
R0059,AD_168,2019,Bud Light,25-34,Male,high_quality,5,5,2,2,3,87.47774728789241,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-10 16:58:47.544445,76,2.3,True
